Date,Catégorie,Canal de vente,Événement spécial,Mois,Année,Montant des ventes
2018-01-18,Mode,Boutiques physiques,1,1,2018,2760.156
2018-01-18,Mode,Ventes privées,1,1,2018,8526.828
2018-01-18,Mode,Grands Magasins,1,1,2018,11502.756
2018-01-18,Accessoires,Ventes en ligne,1,1,2018,2018.916
2018-01-18,Accessoires,Boutiques physiques,1,1,2018,2644.08
2018-01-18,Accessoires,Ventes privées,1,1,2018,9033.948
2018-01-18,Accessoires,Grands Magasins,1,1,2018,10533.048
2018-01-18,Parfums,Ventes en ligne,1,1,2018,1984.764
2018-01-18,Parfums,Boutiques physiques,1,1,2018,2433.924
2018-01-18,Parfums,Ventes privées,1,1,2018,4204.187999999999
2018-01-18,Parfums,Grands Magasins,1,1,2018,6103.7519999999995
2018-01-18,Joaillerie,Ventes en ligne,1,1,2018,7335.588
2018-01-18,Joaillerie,Boutiques physiques,1,1,2018,2743.4399999999996
2018-01-18,Joaillerie,Ventes privées,1,1,2018,8950.679999999998
2018-01-18,Joaillerie,Grands Magasins,1,1,2018,15486.432
2018-01-18,Montres,Ventes en ligne,1,1,2018,9342.468
2018-01-18,Montres,Boutiques physiques,1,1,2018,4815.036
2018-01-18,Montres,Ventes privées,1,1,2018,8125.583999999999
2018-01-18,Montres,Grands Magasins,1,1,2018,11169.6
2018-01-18,Maroquinerie,Ventes en ligne,1,1,2018,5873.736
2018-01-18,Maroquinerie,Boutiques physiques,1,1,2018,7087.212
2018-01-18,Maroquinerie,Ventes privées,1,1,2018,11638.404
2018-01-18,Maroquinerie,Grands Magasins,1,1,2018,3349.824
2018-01-19,Mode,Ventes en ligne,1,1,2018,9262.895999999999
2018-01-19,Mode,Boutiques physiques,1,1,2018,8894.135999999999
2018-01-19,Mode,Ventes privées,1,1,2018,2835.3959999999997
2018-01-19,Mode,Grands Magasins,1,1,2018,10049.628
2018-01-19,Accessoires,Ventes en ligne,1,1,2018,6426.912
2018-01-19,Accessoires,Boutiques physiques,1,1,2018,6327.179999999999
2018-01-19,Accessoires,Ventes privées,1,1,2018,6028.98
2018-01-19,Accessoires,Grands Magasins,1,1,2018,4234.824
2018-01-19,Parfums,Ventes en ligne,1,1,2018,7082.508
2018-01-19,Parfums,Boutiques physiques,1,1,2018,4619.232
2018-01-19,Parfums,Ventes privées,1,1,2018,5868.372
2018-01-19,Parfums,Grands Magasins,1,1,2018,5467.656
2018-01-19,Joaillerie,Ventes en ligne,1,1,2018,11180.892
2018-01-19,Joaillerie,Boutiques physiques,1,1,2018,12848.651999999998
2018-01-19,Joaillerie,Ventes privées,1,1,2018,11390.316
2018-01-19,Joaillerie,Grands Magasins,1,1,2018,11181.179999999998
2018-01-19,Montres,Ventes en ligne,1,1,2018,12047.604
2018-01-19,Montres,Boutiques physiques,1,1,2018,9899.244
2018-01-19,Montres,Ventes privées,1,1,2018,10608.6
2018-01-19,Montres,Grands Magasins,1,1,2018,10660.872
2018-01-19,Maroquinerie,Ventes en ligne,1,1,2018,10633.764
2018-01-19,Maroquinerie,Boutiques physiques,1,1,2018,7373.279999999999
2018-01-19,Maroquinerie,Ventes privées,1,1,2018,3777.96
2018-01-19,Maroquinerie,Grands Magasins,1,1,2018,4678.067999999999
2018-01-20,Mode,Ventes en ligne,1,1,2018,2767.62
2018-01-20,Mode,Boutiques physiques,1,1,2018,9879.324
2018-01-20,Mode,Ventes privées,1,1,2018,13676.975999999999
2018-01-20,Mode,Grands Magasins,1,1,2018,2742.0
2018-01-20,Accessoires,Ventes en ligne,1,1,2018,6976.848
2018-01-20,Accessoires,Boutiques physiques,1,1,2018,3884.784
2018-01-20,Accessoires,Ventes privées,1,1,2018,10080.576
2018-01-20,Accessoires,Grands Magasins,1,1,2018,6117.048
2018-01-20,Parfums,Ventes en ligne,1,1,2018,4671.36
2018-01-20,Parfums,Boutiques physiques,1,1,2018,2543.316
2018-01-20,Parfums,Ventes privées,1,1,2018,8213.735999999999
2018-01-20,Parfums,Grands Magasins,1,1,2018,3308.796
2018-01-20,Joaillerie,Ventes en ligne,1,1,2018,6476.844
2018-01-20,Joaillerie,Boutiques physiques,1,1,2018,10511.771999999999
2018-01-20,Joaillerie,Ventes privées,1,1,2018,8033.244
2018-01-20,Joaillerie,Grands Magasins,1,1,2018,8528.844
2018-01-20,Montres,Ventes en ligne,1,1,2018,11754.72
2018-01-20,Montres,Boutiques physiques,1,1,2018,7958.364
2018-01-20,Montres,Ventes privées,1,1,2018,4364.832
2018-01-20,Montres,Grands Magasins,1,1,2018,7548.216
2018-01-20,Maroquinerie,Ventes en ligne,1,1,2018,5571.696
2018-01-20,Maroquinerie,Boutiques physiques,1,1,2018,6948.744
2018-01-20,Maroquinerie,Ventes privées,1,1,2018,10038.54
2018-01-20,Maroquinerie,Grands Magasins,1,1,2018,7272.852
2018-01-21,Mode,Ventes en ligne,1,1,2018,4532.592
2018-01-21,Mode,Boutiques physiques,1,1,2018,6260.447999999999
2018-01-21,Mode,Ventes privées,1,1,2018,5699.6759999999995
2018-01-21,Mode,Grands Magasins,1,1,2018,11033.424
2018-01-21,Accessoires,Ventes en ligne,1,1,2018,5956.427999999999
2018-01-21,Accessoires,Boutiques physiques,1,1,2018,6229.164
2018-01-21,Accessoires,Ventes privées,1,1,2018,11515.307999999999
2018-01-21,Accessoires,Grands Magasins,1,1,2018,2963.832
2018-01-21,Parfums,Ventes en ligne,1,1,2018,4226.424
2018-01-21,Parfums,Boutiques physiques,1,1,2018,6184.727999999999
2018-01-21,Parfums,Ventes privées,1,1,2018,4229.099999999999
2018-01-21,Parfums,Grands Magasins,1,1,2018,3778.08
2018-01-21,Joaillerie,Ventes en ligne,1,1,2018,9177.936
2018-01-21,Joaillerie,Boutiques physiques,1,1,2018,13465.536
2018-01-21,Joaillerie,Ventes privées,1,1,2018,3780.132
2018-01-21,Joaillerie,Grands Magasins,1,1,2018,3775.212
2018-01-21,Montres,Ventes en ligne,1,1,2018,7467.216
2018-01-21,Montres,Boutiques physiques,1,1,2018,4227.012
2018-01-21,Montres,Ventes privées,1,1,2018,10490.508
2018-01-21,Montres,Grands Magasins,1,1,2018,9821.412
2018-01-21,Maroquinerie,Ventes en ligne,1,1,2018,4816.356
2018-01-21,Maroquinerie,Boutiques physiques,1,1,2018,4458.204
2018-01-21,Maroquinerie,Ventes privées,1,1,2018,3555.3360000000002
2018-01-21,Maroquinerie,Grands Magasins,1,1,2018,2882.448
2018-01-22,Mode,Ventes en ligne,1,1,2018,9910.488
2018-01-22,Mode,Boutiques physiques,1,1,2018,10156.02
2018-01-22,Mode,Ventes privées,1,1,2018,4420.1759999999995
2018-01-22,Mode,Grands Magasins,1,1,2018,12947.304
2018-01-22,Accessoires,Ventes en ligne,1,1,2018,7227.9839999999995
2018-01-22,Accessoires,Boutiques physiques,1,1,2018,8792.424
2018-01-22,Accessoires,Ventes privées,1,1,2018,3262.056
2018-01-22,Accessoires,Grands Magasins,1,1,2018,4414.908
2018-01-22,Parfums,Ventes en ligne,1,1,2018,4322.58
2018-01-22,Parfums,Boutiques physiques,1,1,2018,4564.487999999999
2018-01-22,Parfums,Ventes privées,1,1,2018,9150.264
2018-01-22,Parfums,Grands Magasins,1,1,2018,6924.7919999999995
2018-01-22,Joaillerie,Ventes en ligne,1,1,2018,11500.404
2018-01-22,Joaillerie,Boutiques physiques,1,1,2018,12330.384
2018-01-22,Joaillerie,Ventes privées,1,1,2018,11020.199999999999
2018-01-22,Joaillerie,Grands Magasins,1,1,2018,14712.804
2018-01-22,Montres,Ventes en ligne,1,1,2018,5469.564
2018-01-22,Montres,Boutiques physiques,1,1,2018,5425.991999999999
2018-01-22,Montres,Ventes privées,1,1,2018,4462.116
2018-01-22,Montres,Grands Magasins,1,1,2018,12816.432
2018-01-22,Maroquinerie,Ventes en ligne,1,1,2018,9743.916
2018-01-22,Maroquinerie,Boutiques physiques,1,1,2018,6600.624000000001
2018-01-22,Maroquinerie,Ventes privées,1,1,2018,3144.216
2018-01-22,Maroquinerie,Grands Magasins,1,1,2018,8275.895999999999
2018-01-23,Mode,Ventes en ligne,1,1,2018,4190.7
2018-01-23,Mode,Boutiques physiques,1,1,2018,3694.8360000000002
2018-01-23,Mode,Ventes privées,1,1,2018,7282.068
2018-01-23,Mode,Grands Magasins,1,1,2018,7364.16
2018-01-23,Accessoires,Ventes en ligne,1,1,2018,9396.108
2018-01-23,Accessoires,Boutiques physiques,1,1,2018,8587.572
2018-01-23,Accessoires,Ventes privées,1,1,2018,11690.088
2018-01-23,Accessoires,Grands Magasins,1,1,2018,5212.284
2018-01-23,Parfums,Ventes en ligne,1,1,2018,5701.368
2018-01-23,Parfums,Boutiques physiques,1,1,2018,1718.472
2018-01-23,Parfums,Ventes privées,1,1,2018,3225.144
2018-01-23,Parfums,Grands Magasins,1,1,2018,8204.16
2018-01-23,Joaillerie,Ventes en ligne,1,1,2018,4007.3879999999995
2018-01-23,Joaillerie,Boutiques physiques,1,1,2018,12423.924
2018-01-23,Joaillerie,Ventes privées,1,1,2018,6581.652
2018-01-23,Joaillerie,Grands Magasins,1,1,2018,13371.024
2018-01-23,Montres,Ventes en ligne,1,1,2018,7550.784
2018-01-23,Montres,Boutiques physiques,1,1,2018,9722.856
2018-01-23,Montres,Ventes privées,1,1,2018,9858.024
2018-01-23,Montres,Grands Magasins,1,1,2018,2949.348
2018-01-23,Maroquinerie,Ventes en ligne,1,1,2018,5861.244
2018-01-23,Maroquinerie,Boutiques physiques,1,1,2018,9626.412
2018-01-23,Maroquinerie,Ventes privées,1,1,2018,7632.516
2018-01-23,Maroquinerie,Grands Magasins,1,1,2018,11184.216
2018-01-24,Mode,Ventes en ligne,1,1,2018,5226.5160000000005
2018-01-24,Mode,Boutiques physiques,1,1,2018,8888.844
2018-01-24,Mode,Ventes privées,1,1,2018,9173.328
2018-01-24,Mode,Grands Magasins,1,1,2018,9370.848
2018-01-24,Accessoires,Ventes en ligne,1,1,2018,5708.916
2018-01-24,Accessoires,Boutiques physiques,1,1,2018,2853.756
2018-01-24,Accessoires,Ventes privées,1,1,2018,7672.956
2018-01-24,Accessoires,Grands Magasins,1,1,2018,9735.384
2018-01-24,Parfums,Ventes en ligne,1,1,2018,1960.704
2018-01-24,Parfums,Boutiques physiques,1,1,2018,6458.892
2018-01-24,Parfums,Ventes privées,1,1,2018,6529.427999999999
2018-01-24,Parfums,Grands Magasins,1,1,2018,5523.875999999999
2018-01-24,Joaillerie,Ventes en ligne,1,1,2018,9603.635999999999
2018-01-24,Joaillerie,Boutiques physiques,1,1,2018,5082.599999999999
2018-01-24,Joaillerie,Ventes privées,1,1,2018,8806.428
2018-01-24,Joaillerie,Grands Magasins,1,1,2018,14546.292
2018-01-24,Montres,Ventes en ligne,1,1,2018,8161.596
2018-01-24,Montres,Boutiques physiques,1,1,2018,5466.048
2018-01-24,Montres,Ventes privées,1,1,2018,13737.948
2018-01-24,Montres,Grands Magasins,1,1,2018,7066.464
2018-01-24,Maroquinerie,Ventes en ligne,1,1,2018,8335.668
2018-01-24,Maroquinerie,Boutiques physiques,1,1,2018,9111.12
2018-01-24,Maroquinerie,Ventes privées,1,1,2018,11981.784
2018-01-24,Maroquinerie,Grands Magasins,1,1,2018,4812.576
2018-01-25,Mode,Ventes en ligne,1,1,2018,2525.5080000000003
2018-01-25,Mode,Boutiques physiques,1,1,2018,7308.996
2018-01-25,Mode,Ventes privées,1,1,2018,11393.46
2018-01-25,Mode,Grands Magasins,1,1,2018,5563.392
2018-01-25,Accessoires,Ventes en ligne,1,1,2018,7359.072
2018-01-25,Accessoires,Boutiques physiques,1,1,2018,3550.4159999999997
2018-01-25,Accessoires,Ventes privées,1,1,2018,3069.9120000000003
2018-01-25,Accessoires,Grands Magasins,1,1,2018,10460.424
2018-01-25,Parfums,Ventes en ligne,1,1,2018,6756.24
2018-01-25,Parfums,Boutiques physiques,1,1,2018,1613.724
2018-01-25,Parfums,Ventes privées,1,1,2018,3258.732
2018-01-25,Parfums,Grands Magasins,1,1,2018,3379.968
2018-01-25,Joaillerie,Ventes en ligne,1,1,2018,3592.2360000000003
2018-01-25,Joaillerie,Boutiques physiques,1,1,2018,4551.396
2018-01-25,Joaillerie,Ventes privées,1,1,2018,4935.3
2018-01-25,Joaillerie,Grands Magasins,1,1,2018,7463.639999999999
2018-01-25,Montres,Ventes en ligne,1,1,2018,3386.304
2018-01-25,Montres,Boutiques physiques,1,1,2018,7940.472
2018-01-25,Montres,Ventes privées,1,1,2018,4339.715999999999
2018-01-25,Montres,Grands Magasins,1,1,2018,13692.792
2018-01-25,Maroquinerie,Ventes en ligne,1,1,2018,8958.756
2018-01-25,Maroquinerie,Boutiques physiques,1,1,2018,6013.427999999999
2018-01-25,Maroquinerie,Ventes privées,1,1,2018,9788.16
2018-01-25,Maroquinerie,Grands Magasins,1,1,2018,4661.687999999999
2018-01-26,Mode,Ventes en ligne,1,1,2018,2438.352
2018-01-26,Mode,Boutiques physiques,1,1,2018,8025.108
2018-01-26,Mode,Ventes privées,1,1,2018,7070.568
2018-01-26,Mode,Grands Magasins,1,1,2018,4969.86
2018-01-26,Accessoires,Ventes en ligne,1,1,2018,3251.292
2018-01-26,Accessoires,Boutiques physiques,1,1,2018,8827.8
2018-01-26,Accessoires,Ventes privées,1,1,2018,6301.092
2018-01-26,Accessoires,Grands Magasins,1,1,2018,6438.096
2018-01-26,Parfums,Ventes en ligne,1,1,2018,3954.252
2018-01-26,Parfums,Boutiques physiques,1,1,2018,4097.28
2018-01-26,Parfums,Ventes privées,1,1,2018,7589.375999999999
2018-01-26,Parfums,Grands Magasins,1,1,2018,8113.788
2018-01-26,Joaillerie,Ventes en ligne,1,1,2018,7226.952
2018-01-26,Joaillerie,Boutiques physiques,1,1,2018,8449.632
2018-01-26,Joaillerie,Ventes privées,1,1,2018,15443.579999999998
2018-01-26,Joaillerie,Grands Magasins,1,1,2018,5565.216
2018-01-26,Montres,Ventes en ligne,1,1,2018,8915.784
2018-01-26,Montres,Boutiques physiques,1,1,2018,5665.835999999999
2018-01-26,Montres,Ventes privées,1,1,2018,11894.159999999998
2018-01-26,Montres,Grands Magasins,1,1,2018,6147.54
2018-01-26,Maroquinerie,Ventes en ligne,1,1,2018,4129.632
2018-01-26,Maroquinerie,Boutiques physiques,1,1,2018,9190.8
2018-01-26,Maroquinerie,Ventes privées,1,1,2018,5385.612
2018-01-26,Maroquinerie,Grands Magasins,1,1,2018,2887.056
2018-01-27,Mode,Ventes en ligne,1,1,2018,4299.648
2018-01-27,Mode,Boutiques physiques,1,1,2018,6733.835999999999
2018-01-27,Mode,Ventes privées,1,1,2018,9888.287999999999
2018-01-27,Mode,Grands Magasins,1,1,2018,11921.892
2018-01-27,Accessoires,Ventes en ligne,1,1,2018,5893.643999999999
2018-01-27,Accessoires,Boutiques physiques,1,1,2018,3887.9519999999998
2018-01-27,Accessoires,Ventes privées,1,1,2018,4240.871999999999
2018-01-27,Accessoires,Grands Magasins,1,1,2018,8459.508
2018-01-27,Parfums,Ventes en ligne,1,1,2018,6486.096
2018-01-27,Parfums,Boutiques physiques,1,1,2018,3456.048
2018-01-27,Parfums,Ventes privées,1,1,2018,9169.895999999999
2018-01-27,Parfums,Grands Magasins,1,1,2018,3868.4639999999995
2018-01-27,Joaillerie,Ventes en ligne,1,1,2018,14685.72
2018-01-27,Joaillerie,Boutiques physiques,1,1,2018,12432.563999999998
2018-01-27,Joaillerie,Ventes privées,1,1,2018,13191.012
2018-01-27,Joaillerie,Grands Magasins,1,1,2018,10472.34
2018-01-27,Montres,Ventes en ligne,1,1,2018,8354.292
2018-01-27,Montres,Boutiques physiques,1,1,2018,9663.204
2018-01-27,Montres,Ventes privées,1,1,2018,7013.604
2018-01-27,Montres,Grands Magasins,1,1,2018,6755.1359999999995
2018-01-27,Maroquinerie,Ventes en ligne,1,1,2018,6217.452
2018-01-27,Maroquinerie,Boutiques physiques,1,1,2018,4981.668000000001
2018-01-27,Maroquinerie,Ventes privées,1,1,2018,3356.3759999999997
2018-01-27,Maroquinerie,Grands Magasins,1,1,2018,5060.064
2018-01-28,Mode,Ventes en ligne,1,1,2018,3369.5159999999996
2018-01-28,Mode,Boutiques physiques,1,1,2018,8156.975999999999
2018-01-28,Mode,Ventes privées,1,1,2018,4713.756
2018-01-28,Mode,Grands Magasins,1,1,2018,10306.571999999998
2018-01-28,Accessoires,Ventes en ligne,1,1,2018,8380.716
2018-01-28,Accessoires,Boutiques physiques,1,1,2018,5675.639999999999
2018-01-28,Accessoires,Ventes privées,1,1,2018,6217.692
2018-01-28,Accessoires,Grands Magasins,1,1,2018,8775.936
2018-01-28,Parfums,Ventes en ligne,1,1,2018,1818.2160000000001
2018-01-28,Parfums,Boutiques physiques,1,1,2018,6891.947999999999
2018-01-28,Parfums,Ventes privées,1,1,2018,5641.26
2018-01-28,Parfums,Grands Magasins,1,1,2018,8229.779999999999
2018-01-28,Joaillerie,Ventes en ligne,1,1,2018,4300.9439999999995
2018-01-28,Joaillerie,Boutiques physiques,1,1,2018,4307.388
2018-01-28,Joaillerie,Ventes privées,1,1,2018,16449.588
2018-01-28,Joaillerie,Grands Magasins,1,1,2018,14886.792
2018-01-28,Montres,Ventes en ligne,1,1,2018,6722.268
2018-01-28,Montres,Boutiques physiques,1,1,2018,5922.335999999999
2018-01-28,Montres,Ventes privées,1,1,2018,3820.752
2018-01-28,Montres,Grands Magasins,1,1,2018,12527.472
2018-01-28,Maroquinerie,Ventes en ligne,1,1,2018,7084.212
2018-01-28,Maroquinerie,Boutiques physiques,1,1,2018,7152.768
2018-01-28,Maroquinerie,Ventes privées,1,1,2018,8936.1
2018-01-28,Maroquinerie,Grands Magasins,1,1,2018,11603.568
2018-01-29,Mode,Ventes en ligne,1,1,2018,7842.6359999999995
2018-01-29,Mode,Boutiques physiques,1,1,2018,5611.584
2018-01-29,Mode,Ventes privées,1,1,2018,12542.22
2018-01-29,Mode,Grands Magasins,1,1,2018,9930.048
2018-01-29,Accessoires,Ventes en ligne,1,1,2018,3912.5399999999995
2018-01-29,Accessoires,Boutiques physiques,1,1,2018,5273.099999999999
2018-01-29,Accessoires,Ventes privées,1,1,2018,9362.46
2018-01-29,Accessoires,Grands Magasins,1,1,2018,10611.912
2018-01-29,Parfums,Ventes en ligne,1,1,2018,7794.72
2018-01-29,Parfums,Boutiques physiques,1,1,2018,2131.62
2018-01-29,Parfums,Ventes privées,1,1,2018,3123.132
2018-01-29,Parfums,Grands Magasins,1,1,2018,1830.984
2018-01-29,Joaillerie,Ventes en ligne,1,1,2018,3003.372
2018-01-29,Joaillerie,Boutiques physiques,1,1,2018,8009.196
2018-01-29,Joaillerie,Ventes privées,1,1,2018,15760.38
2018-01-29,Joaillerie,Grands Magasins,1,1,2018,10239.6
2018-01-29,Montres,Ventes en ligne,1,1,2018,5099.687999999999
2018-01-29,Montres,Boutiques physiques,1,1,2018,5449.716
2018-01-29,Montres,Ventes privées,1,1,2018,12386.699999999999
2018-01-29,Montres,Grands Magasins,1,1,2018,5400.072
2018-01-29,Maroquinerie,Ventes en ligne,1,1,2018,6118.031999999999
2018-01-29,Maroquinerie,Boutiques physiques,1,1,2018,6295.668000000001
2018-01-29,Maroquinerie,Ventes privées,1,1,2018,3178.56
2018-01-29,Maroquinerie,Grands Magasins,1,1,2018,10030.608
2018-01-30,Mode,Ventes en ligne,1,1,2018,10407.708
2018-01-30,Mode,Boutiques physiques,1,1,2018,7020.335999999999
2018-01-30,Mode,Ventes privées,1,1,2018,12325.5
2018-01-30,Mode,Grands Magasins,1,1,2018,3905.436
2018-01-30,Accessoires,Ventes en ligne,1,1,2018,3015.3959999999997
2018-01-30,Accessoires,Boutiques physiques,1,1,2018,4831.523999999999
2018-01-30,Accessoires,Ventes privées,1,1,2018,4310.712
2018-01-30,Accessoires,Grands Magasins,1,1,2018,9707.064
2018-01-30,Parfums,Ventes en ligne,1,1,2018,3864.132
2018-01-30,Parfums,Boutiques physiques,1,1,2018,2103.924
2018-01-30,Parfums,Ventes privées,1,1,2018,6643.968
2018-01-30,Parfums,Grands Magasins,1,1,2018,6165.12
2018-01-30,Joaillerie,Ventes en ligne,1,1,2018,8653.608
2018-01-30,Joaillerie,Boutiques physiques,1,1,2018,11280.648000000001
2018-01-30,Joaillerie,Ventes privées,1,1,2018,9109.655999999999
2018-01-30,Joaillerie,Grands Magasins,1,1,2018,3349.356
2018-01-30,Montres,Ventes en ligne,1,1,2018,4086.576
2018-01-30,Montres,Boutiques physiques,1,1,2018,8792.604
2018-01-30,Montres,Ventes privées,1,1,2018,5647.356
2018-01-30,Montres,Grands Magasins,1,1,2018,13135.068
2018-01-30,Maroquinerie,Ventes en ligne,1,1,2018,7030.872
2018-01-30,Maroquinerie,Boutiques physiques,1,1,2018,5946.6359999999995
2018-01-30,Maroquinerie,Ventes privées,1,1,2018,4330.632
2018-01-30,Maroquinerie,Grands Magasins,1,1,2018,3868.7879999999996
2018-01-31,Mode,Ventes en ligne,1,1,2018,9757.728
2018-01-31,Mode,Boutiques physiques,1,1,2018,2626.632
2018-01-31,Mode,Ventes privées,1,1,2018,9223.752
2018-01-31,Mode,Grands Magasins,1,1,2018,9801.144
2018-01-31,Accessoires,Ventes en ligne,1,1,2018,4669.704
2018-01-31,Accessoires,Boutiques physiques,1,1,2018,2479.296
2018-01-31,Accessoires,Ventes privées,1,1,2018,5056.668000000001
2018-01-31,Accessoires,Grands Magasins,1,1,2018,6212.724
2018-01-31,Parfums,Ventes en ligne,1,1,2018,5237.639999999999
2018-01-31,Parfums,Boutiques physiques,1,1,2018,7134.0
2018-01-31,Parfums,Ventes privées,1,1,2018,2366.748
2018-01-31,Parfums,Grands Magasins,1,1,2018,5033.099999999999
2018-01-31,Joaillerie,Ventes en ligne,1,1,2018,9793.224
2018-01-31,Joaillerie,Boutiques physiques,1,1,2018,4656.947999999999
2018-01-31,Joaillerie,Ventes privées,1,1,2018,4271.616
2018-01-31,Joaillerie,Grands Magasins,1,1,2018,3421.62
2018-01-31,Montres,Ventes en ligne,1,1,2018,8965.068
2018-01-31,Montres,Boutiques physiques,1,1,2018,9861.503999999999
2018-01-31,Montres,Ventes privées,1,1,2018,7123.26
2018-01-31,Montres,Grands Magasins,1,1,2018,5509.8
2018-01-31,Maroquinerie,Ventes en ligne,1,1,2018,3345.9120000000003
2018-01-31,Maroquinerie,Boutiques physiques,1,1,2018,6162.9
2018-01-31,Maroquinerie,Ventes privées,1,1,2018,7321.656
2018-01-31,Maroquinerie,Grands Magasins,1,1,2018,9591.972
2018-02-01,Mode,Ventes en ligne,1,2,2018,6839.987999999999
2018-02-01,Mode,Boutiques physiques,1,2,2018,9050.688
2018-02-01,Mode,Ventes privées,1,2,2018,7742.196
2018-02-01,Mode,Grands Magasins,1,2,2018,11285.855999999998
2018-02-01,Accessoires,Ventes en ligne,1,2,2018,9007.032
2018-02-01,Accessoires,Boutiques physiques,1,2,2018,5707.44
2018-02-01,Accessoires,Ventes privées,1,2,2018,10762.632
2018-02-01,Accessoires,Grands Magasins,1,2,2018,5919.216
2018-02-01,Parfums,Ventes en ligne,1,2,2018,5795.2919999999995
2018-02-01,Parfums,Boutiques physiques,1,2,2018,3644.46
2018-02-01,Parfums,Ventes privées,1,2,2018,3182.628
2018-02-01,Parfums,Grands Magasins,1,2,2018,3681.9
2018-02-01,Joaillerie,Ventes en ligne,1,2,2018,11864.568
2018-02-01,Joaillerie,Boutiques physiques,1,2,2018,5321.436
2018-02-01,Joaillerie,Ventes privées,1,2,2018,12877.692
2018-02-01,Joaillerie,Grands Magasins,1,2,2018,8302.787999999999
2018-02-01,Montres,Ventes en ligne,1,2,2018,6703.02
2018-02-01,Montres,Boutiques physiques,1,2,2018,5405.916
2018-02-01,Montres,Ventes privées,1,2,2018,6774.275999999999
2018-02-01,Montres,Grands Magasins,1,2,2018,10763.724
2018-02-01,Maroquinerie,Ventes en ligne,1,2,2018,2389.764
2018-02-01,Maroquinerie,Boutiques physiques,1,2,2018,6181.991999999999
2018-02-01,Maroquinerie,Ventes privées,1,2,2018,3278.3639999999996
2018-02-01,Maroquinerie,Grands Magasins,1,2,2018,3095.5080000000003
2018-02-02,Mode,Ventes en ligne,1,2,2018,3143.556
2018-02-02,Mode,Boutiques physiques,1,2,2018,3648.8879999999995
2018-02-02,Mode,Ventes privées,1,2,2018,6610.392
